ITEM_ID,USER_ID,EVENT_TYPE,TIMESTAMP,DISCOUNT,ITEM_CATEGORY_L2,ITEM_CATEGORY_L1,ITEM_PRICE,ITEM_PRODUCT_NAME,ITEM_PRODUCT_DESCRIPTION,Contact ID,OCCURREDAT,Product ID,Deal Name,Deal Pipeline,Deal Stage,Quantity,Deal Amount
44808231-a5a2-4de8-8cd1-724becb8455d,104,AddToCart,1701505715,Yes,bakery,groceries,10,Handcrafted Fresh Bagels Daily,"Our handcrafted bagels are freshly baked each morning using quality ingredients. Enjoy the chewy texture and subtle sweetness of these versatile classics - perfect for breakfast, lunch or a snack.",11859,12/2/23,2684219477,Handcrafted Fresh Bagels Daily Cart,eCommerce,Checkout Pending,1,10
517a7fc1-0db5-440f-b6b8-b5577340716f,4720,AddToCart,1701505859,No,clock,homedecor,146,Sleek Minimalist Table Clock,"This minimalist table clock adds modern elegance to any room with its sleek, precise design. The clean lines and high-contrast face ensure impeccable timekeeping to complement your contemporary decor.",15615,12/2/23,2684215220,Sleek Minimalist Table Clock Cart,eCommerce,Checkout Pending,1,146
6ac572ca-2b0a-4ad4-8505-9ab1cfa35e93,3632,AddToCart,1701505987,No,vegetables,groceries,4,Tasty Cauliflower Head - $3.99,"Cauliflower, a versatile and nutritious vegetable, adds antioxidant-rich flavor to dishes. Roast, mash, or rice this cruciferous white beauty for only $3.99 per head. Stock up on its versatility for your low-carb needs today!",13234,12/2/23,2684077888,Tasty Cauliflower Head - $3.99 Cart,eCommerce,Checkout Pending,1,4
3225baba-d5ea-44a5-a8d5-d0e015059709,5128,AddToCart,1701506135,Yes,belt,accessories,61,Sleek Leather Belt Elegantly Cinches,"Expertly crafted from smooth leather, this chic belt for women features a sleek buckle and elegant shape to cinch your waist. The versatile accessory adds subtle sophistication to any outfit.",18616,12/2/23,2684217929,Sleek Leather Belt Elegantly Cinches Cart,eCommerce,Checkout Pending,1,61
1ddc59b3-7f01-4039-8f07-21a30362ab75,3662,AddToCart,1701506266,No,chairs,furniture,178,Sleek Black Mesh Office Chair,"Elevate your home office with this sleek, breathable black mesh chair. Customizable height and plush padding provide exceptional comfort for long work days. Smooth-rolling casters allow easy mobility around your workspace.",10497,12/2/23,2684083485,Sleek Black Mesh Office Chair Cart,eCommerce,Checkout Pending,1,178
8b5b37ee-6d26-4ce1-b010-75149fc0674d,4141,AddToCart,1701506409,Yes,jacket,apparel,152,Sleek Denim Jacket for Adventures,"Expertly crafted denim jacket with classic styling. Durable, lightweight, and versatile - perfect for completing any casual look. An essential wardrobe addition built for everyday wear and weekend adventures.",15862,12/2/23,2684080421,Sleek Denim Jacket for Adventures Cart,eCommerce,Checkout Pending,1,152
961a5529-ad78-4a28-8b3e-ea491c9a1646,3950,AddToCart,1701506542,Yes,jacket,apparel,95,Cozy Firebrick Women's Insulated Jacket,"This cozy, casual firebrick red jacket keeps you exceptionally warm thanks to its high-quality thick insulation. The relaxed fit flatters while trapping heat, with handy pockets, cuffs and stand collar to seal out cold.",11337,12/2/23,2684221443,Cozy Firebrick Women's Insulated Jacket Cart,eCommerce,Checkout Pending,1,95
16dc3692-1dc3-4fc0-85ee-f1afcc0a67a5,5028,AddToCart,1701506681,No,percussion,instruments,306,Vibrant Acoustic Drum Kit,"This acoustic drum set delivers a dynamic range of warm, resonant tones perfect for drummers seeking an authentic acoustic experience. Expertly crafted shells and quality hardware provide versatile percussion ready to play right out of the box.",16681,12/2/23,2684077354,Vibrant Acoustic Drum Kit Cart,eCommerce,Checkout Pending,1,306
d24d9212-ca95-45c0-9ced-1d315722d035,3087,AddToCart,1701506818,No,sofas,furniture,677,Cozy Slate Gray Plush Sofa,Craft a cozy oasis with this plush slate gray sofa. Its soft cushions and adaptable style promise versatile lounging to complement any decor.,12128,12/2/23,2684212526,Cozy Slate Gray Plush Sofa Cart,eCommerce,Checkout Pending,1,677
2dad0e8f-41d6-4490-ae4d-6a712007b4e7,1224,AddToCart,1701506954,No,tables,furniture,224,Sleek Gray Workspace Table,"This minimalist dark gray work table provides an efficient, durable workspace to boost productivity. Its sturdy construction and spacious surface support projects up to 100lbs while its neutral style complements any decor.",12214,12/2/23,2684071490,Sleek Gray Workspace Table Cart,eCommerce,Checkout Pending,1,224
6f572e38-61df-4469-be05-b3ad2950a895,4827,AddToCart,1701507086,No,fruits,groceries,3,"Juicy, Zesty Lemons - Tart Sunshine!","These fresh, juicy lemons pack a tangy, tart punch of vitamin C. Their bright, sunny flavor uplifts both sweet and savory dishes.",15762,12/2/23,2684238771,"Juicy, Zesty Lemons - Tart Sunshine! Cart",eCommerce,Checkout Pending,1,3
9cc46ed9-287c-4ce8-bdb5-8e1fed177dd5,3763,AddToCart,1701507226,Yes,cooking,books,46,Master Classical Recipes,"Discover the joys of authentic homemade Italian cooking with this comprehensive cookbook featuring over 100 recipes for traditional antipasti, pastas, entrees, and desserts. Master classics like ossobuco, lasagna, tiramisu, and more with ease.",17237,12/2/23,2684077338,Master Classical Recipes Cart,eCommerce,Checkout Pending,1,46
e66109bf-9ad5-430a-90e5-900c00119f39,3771,AddToCart,1701507365,Yes,kitchen,housewares,53,Cast Iron Wonders for Slow Cooking,"The enameled cast iron Dutch Oven retains heat beautifully for slow cooking stews and braising meats. Its versatile design allows stovetop searing before oven braising. The tight-fitting lid locks in moisture for tender, flavorful dishes.",12288,12/2/23,2684225171,Cast Iron Wonders for Slow Cooking Cart,eCommerce,Checkout Pending,1,53
b1a54da3-32d9-4447-9eeb-6c0fcfb75ca0,2488,AddToCart,1701507515,Yes,kitchen,housewares,73,Fast Boiling Kettle with Safety Shutoff,"This sleek, modern kettle boils water fast and shuts off automatically for safety. With ergonomic handle and easy-pour spout, it's the perfect addition to any kitchen for tea, coffee, cooking, and more. Stylish and functional.",14193,12/2/23,2684228745,Fast Boiling Kettle with Safety Shutoff Cart,eCommerce,Checkout Pending,1,73
85cbbb25-676b-4619-9aa5-b73cdb40c773,1674,AddToCart,1701507646,No,wind,instruments,371,Bold Brass Trumpet Sings,"Presenting the Gleaming Brass Trumpet, a handcrafted, rich-sounding professional instrument offering unmatched quality, precise tubing, effortless playability, and brilliant, warm tone for discerning musicians.",11577,12/2/23,2684207737,Bold Brass Trumpet Sings Cart,eCommerce,Checkout Pending,1,371
b2aabf67-2558-4d39-a4b9-c3aed28e2262,995,AddToCart,1701507784,No,sneaker,footwear,87,Urban Lace-Ups in Dove Gray,"Step out in effortless urban style with these breathable pale gray canvas sneakers, featuring a lace-up design, cushioned insoles, and flexible rubber soles to keep you comfortable all day long.",11913,12/2/23,2684215309,Urban Lace-Ups in Dove Gray Cart,eCommerce,Checkout Pending,1,87
b1a54da3-32d9-4447-9eeb-6c0fcfb75ca0,5069,AddToCart,1701507915,Yes,kitchen,housewares,73,Fast Boiling Kettle with Safety Shutoff,"This sleek, modern kettle boils water fast and shuts off automatically for safety. With ergonomic handle and easy-pour spout, it's the perfect addition to any kitchen for tea, coffee, cooking, and more. Stylish and functional.",11450,12/2/23,2684228745,Fast Boiling Kettle with Safety Shutoff Cart,eCommerce,Checkout Pending,1,73
aa5be513-89e8-4518-aba0-a40c8544adbc,5084,AddToCart,1701508057,No,kitchen,housewares,75,Sleek Fast Boiling Electric Kettle,"Sleek and modern electric kettle boils water rapidly for tea, coffee, meals. Durable stainless steel body stays cool, safe auto-shutoff. Convenient cordless pouring, this essential kitchen appliance makes hot drinks easily anywhere.",16718,12/2/23,2684211473,Sleek Fast Boiling Electric Kettle Cart,eCommerce,Checkout Pending,1,75
8f246cbe-1f37-4045-add2-247a8643cb06,3686,AddToCart,1701508188,Yes,plier,tools,14,"Sturdy Pliers - Grip Tightly, Bend Easily","This professional-grade plier grips objects tightly with serrated jaws and padded handles for comfort. The versatile, durable metal tool crimps, bends, and cuts - an essential addition to any toolbox.",16702,12/2/23,2684063535,"Sturdy Pliers - Grip Tightly, Bend Easily Cart",eCommerce,Checkout Pending,1,14
f0501d3b-1bbb-44b1-905d-d11eb8a7fe01,62,AddToCart,1701508336,No,salon,housewares,239,Minimalist Bookshelves Elevate Any Home,"Elevate your home with these minimalist spare bookshelves featuring clean lines and light wood finish. Stylish, functional storage solutions to organize books and display collectibles with Scandinavian-inspired design.",14205,12/2/23,2683912461,Minimalist Bookshelves Elevate Any Home Cart,eCommerce,Checkout Pending,1,239
e0d8e638-5bc0-4d61-834a-f7eda2ab17e4,3208,AddToCart,1701508468,Yes,christmas,seasonal,73,Festive Christmas Figurine Set,"Celebrate the magic of Christmas with this finely crafted set of seasonal figurines. Santa, reindeer, elves, and more decked out in vibrant colors to spread holiday cheer throughout your home.",15163,12/2/23,2684238775,Festive Christmas Figurine Set Cart,eCommerce,Checkout Pending,1,73
5a94b7d5-b210-44b3-9287-c8b0b5488a15,2488,AddToCart,1701508612,No,plant,floral,127,Vibrant Indoor Oasis Plant,Bring natural vibrancy into your home with this lush green indoor plant sustainably grown on our organic farms. The delicate blooms and refreshing leaves of this floral accent create an indoor oasis of life and beauty.,14193,12/2/23,2684209673,Vibrant Indoor Oasis Plant Cart,eCommerce,Checkout Pending,1,127
122339eb-ecbb-42e1-96c5-7559c3656f83,1618,AddToCart,1701508745,Yes,vegetables,groceries,6,Farm Fresh Mushrooms - Versatile & Flavorful,"Our fresh, versatile mushrooms add rich, earthy flavor and meaty texture to soups, stews, pastas, and more. An essential pantry staple packed with fiber and vitamins.",11873,12/2/23,2684079967,Farm Fresh Mushrooms - Versatile & Flavorful Cart,eCommerce,Checkout Pending,1,6
20f199f6-09ae-4bf6-8cfd-aef64b0eea5f,2938,AddToCart,1701508879,Yes,decorative,homedecor,27,Stylish Photo Frame for Precious Memories,"This stylish photo frame adds a touch of charm to your home decor. Showcase meaningful memories with its sleek, versatile design. Built to last, it makes a thoughtful gift.",16303,12/2/23,2684071952,Stylish Photo Frame for Precious Memories Cart,eCommerce,Checkout Pending,1,27
89fbf7f1-0656-44eb-ba76-ecde10e834b9,4696,AddToCart,1701509018,No,kitchen,housewares,65,Sleek Crystal Cocktail Glasses,"Presenting the Elegant Crystal Cocktail Glass - a sleek and sophisticated addition to your barware. Expertly crafted from fine crystal with a slender stem and bowl, it elevates any cocktail hour. A truly versatile piece for serving martinis in refined style.",18517,12/2/23,2684230930,Sleek Crystal Cocktail Glasses Cart,eCommerce,Checkout Pending,1,65
128237ba-34a4-4d45-88e1-fcb00109ff81,3837,AddToCart,1701509153,No,lighting,homedecor,33,Stylish Bronze Lamp Brightens Any Room,"This stylish bronze floor lamp provides warm, ambient lighting to any room. Its linen shade diffuses light softly while the adjustable arm directs illumination. Dimmer switch controls brightness. Sophisticated design at an affordable price.",14962,12/2/23,2684227151,Stylish Bronze Lamp Brightens Any Room Cart,eCommerce,Checkout Pending,1,33
94cc3c8d-7efd-4f7b-84d0-9996f7e90c2f,3994,AddToCart,1701509291,No,kitchen,housewares,67,Pots & Pans - Cook Like a Pro,The Pots and Pans Essentials Set has all the high-quality cookware you need to outfit your kitchen. This versatile collection includes durable pots and pans in a range of sizes to handle any recipe with ease. Cook like a pro with this essential set.,14720,12/2/23,2684210946,Pots & Pans - Cook Like a Pro Cart,eCommerce,Checkout Pending,1,67
55be2f49-6c2b-4990-92a7-9cf29beea18c,327,AddToCart,1701509437,No,socks,apparel,22,Comfy Patterned Stylish Socks,"Comfortable, stylish socks crafted with soft, breathable materials in various colors and patterns. Perfect for any occasion, these high-quality dress socks offer a comfortable fit and versatile style for work or weekends.",12560,12/2/23,2684223362,Comfy Patterned Stylish Socks Cart,eCommerce,Checkout Pending,1,22
27611481-bedc-4ffd-b8e6-4af2a34d5b3e,2162,AddToCart,1701509566,Yes,dairy,groceries,4,Creamy Handcrafted Artisanal Cheese,"Creamy artisanal cheese, carefully crafted using traditional techniques. Rich, tangy flavor with smooth, supple texture. An exceptional grocery staple made from the freshest milk. Perfect for snacking, cooking, and garnishing.",10863,12/2/23,2684228737,Creamy Handcrafted Artisanal Cheese Cart,eCommerce,Checkout Pending,1,4
9f251479-7904-4563-b826-cd4f3739949b,1711,AddToCart,1701509715,Yes,camping,outdoors,110,Adventure Tent for 2-4 Under Stars,This spacious 2-4 person tent keeps you dry and comfortable while camping or at festivals. Quick setup and cool airflow allow you to easily enjoy the great outdoors.,12685,12/2/23,2684215301,Adventure Tent for 2-4 Under Stars Cart,eCommerce,Checkout Pending,1,110
441b42ed-62f4-48c7-aada-1998352c5953,259,AddToCart,1701509841,No,jacket,apparel,181,Sporty yet Sophisticated Blue Double-Breasted Coat,"Expertly tailored double-breasted coat in rich blue offers a timeless, versatile style. Water-resistant and breathable with a relaxed yet tailored fit, it provides warmth and easygoing sporty style perfect for work or weekends.",11320,12/2/23,2684221368,Sporty yet Sophisticated Blue Double-Breasted Coat Cart,eCommerce,Checkout Pending,1,181
959f89a4-6a5a-469e-85cf-567d9a6ff831,1970,AddToCart,1701509986,No,easter,seasonal,52,Springtime Easter Cheer Decor,"Celebrate the joy of Easter with our festive and colorful seasonal decorations! These lively wreaths, garlands, and ornamental pieces evoke the pastel colors of spring and are perfect for brightening up your home or garden for the holiday.",10525,12/2/23,2683901044,Springtime Easter Cheer Decor Cart,eCommerce,Checkout Pending,1,52
36543d2c-e485-4822-9dfa-ee0fc4b2db0e,2698,AddToCart,1701510112,Yes,formal,footwear,10,Stylish Black Heels,"Elevate your style with these sleek black heels featuring a timeless, elegant design and sturdy construction for all-day comfort. The perfect versatile shoes for work or a night out.",13020,12/2/23,2684207720,Stylish Black Heels Cart,eCommerce,Checkout Pending,1,10
f48d05f9-9092-48b4-8ea8-41c763d6ce52,1667,AddToCart,1701510255,Yes,vegetables,groceries,7,Fresh Cilantro Adds Zest,"Cilantro, the fresh and fragrant herb, adds a bright citrusy kick to salsas, curries, and more. Chop the aromatic leaves or use the stems to infuse soups and broths. An essential for Mexican, Indian, and Thai dishes.",14392,12/2/23,2684223377,Fresh Cilantro Adds Zest Cart,eCommerce,Checkout Pending,1,7
b2dbebe7-b9ba-409b-883a-d39ea9effef4,691,AddToCart,1701510390,No,christmas,seasonal,94,Festive Christmas Wreath with Bow,"Ring in the holidays with our festive Christmas wreath. Handcrafted from fragrant evergreens and accented with pinecones, berries and a cheerful red bow, this decorative accent welcomes the spirit of the season.",12002,12/2/23,2684073109,Festive Christmas Wreath with Bow Cart,eCommerce,Checkout Pending,1,94
2a503471-8576-4a1c-9f4b-f33d6048781b,982,AddToCart,1701510530,No,strings,instruments,429,Sleek Electric Bass Guitar for Resonant Tones,"Expertly crafted electric bass guitar delivers resonant tone and sleek style. Its fast neck and crisp pickups capture clean lows to sparkling highs, making this versatile 4-string perfect for any player's practice, performance and recording needs.",11311,12/2/23,2684217952,Sleek Electric Bass Guitar for Resonant Tones Cart,eCommerce,Checkout Pending,1,429
